"id","code","name"
526,"526","CHONGQING ZONGSHEN"
527,"527","CHONGQUING YUAN"
528,"528","CICLONE USA"
529,"529","CLARCK"
530,"530","CLUB CAR"
531,"531","COLOMBIANA DE CHASISES"
532,"532","COMANDO"
533,"533","COMET"
534,"534","CONCORD"
535,"535","CROWN"
536,"536","CSEPEL-CUMMINS"
537,"537","CUSTOM CHROME"
538,"538","DAVID BROWN"
539,"539","DAYUN"
540,"540","DIAMOND"
541,"541","DIECI"
542,"542","DINAPAC"
543,"543","DOMINGUEZ"
544,"544","DRESSER"
545,"545","DUST"
546,"546","DYNACOLT"
547,"547","E.D. ETNYRE"
548,"548","EAGLE"
549,"549","EAGLE AMC"
550,"550","EASTMAN"
551,"551","EBTELECTRIC"
552,"552","ELECTRIC STAR ATV ENERGY"
553,"553","ELGIN"
554,"554","ENCAVA"
555,"555","ENERGY"
556,"556","ERNEST GRUBER"
557,"557","EUCLID"
558,"558","EVO"
559,"559","EXCELSIOR"
560,"560","EXPRESS"
561,"561","EZLIFE"
562,"562","FAILING"
563,"563","FAMY"
564,"564","FEDERAL"
566,"566","FENCHI"
567,"567","FIAT ALLIS"
568,"568","FIORI"
569,"569","FONA"
570,"570","FORMULA"
571,"571","FUTURE"
572,"572","FWD"
573,"573","FYM"
574,"574","GALION"
575,"575","GAZELLE"
576,"576","GENERAL"
577,"577","GHA-2"
578,"578","GOLDEN DRAGON"
580,"580","GRAM"
581,"581","GROVE"
583,"583","HARDLAND"
584,"584","HARMON"
585,"585","HELI"
586,"586","HERRAGRO"
587,"587","HILIGHT"
588,"588","HISTER"
589,"589","HITACHI"
590,"590","HUBER"
591,"591","HUMMER ZONGSHEN"
592,"592","HYSTER"
593,"593","INCALCU"
594,"594","INDIAN CHIEF"
595,"595","INGERSOLL RAND"
596,"596","INVICTUS MOTORS"
597,"597","JACKEL"
598,"598","JAINSHE"
599,"599","JAVELINI"
600,"600","JCB"
601,"601","JHON DEERE"
602,"602","JHONSTON"
603,"603","JIANG CHANGHE"
604,"604","JIANGLING"
605,"605","JIANGNAN GLOW"
606,"606","JIANGSU KINROAD XINTIAN"
607,"607","JIANGXI CAMPELL CO."
608,"608","JINGLONG"
609,"609","JIRY SISU"
611,"611","KAISER"
612,"612","KALMAR"
613,"613","KAZUMA"
614,"614","KING LINFT"
616,"616","KITOMI"
617,"617","KOMATSU"
618,"618","KONCEO"
619,"619","KRAZ"
620,"620","KRUPP"
621,"621","LINCOLN"
622,"622","LITTLE GIANT"
623,"623","LIUGONG"
624,"624","LMX"
625,"625","LORAIN"
626,"626","MADVAC"
627,"627","MANCO"
628,"628","MARMON"
629,"629","MARUTI"
630,"630","MASEY FERGUSON"
631,"631","MATCHELSS"
633,"633","MC CORMICK"
634,"634","MERLO"
635,"635","META"
636,"636","MGB"
637,"637","MINI"
638,"638","MOTOBECAME"
639,"639","MV AGUSTA"
640,"640","NEW HOLLAN"
641,"641","NEW KING"
642,"642","NIMBUS"
643,"643","NON PLUS ULTRA"
644,"644","NUFFIELD"
645,"645","OAKLAND"
646,"646","OSHKOSH"
647,"647","P Y H"
648,"648","PARCE"
649,"649","PETTIBONE"
650,"650","PIAGGIO ZONGSHEN"
651,"651","POCLAIN"
652,"652","POWERMAX"
653,"653","QIANJIANG"
654,"654","RAMIREZ"
655,"655","RANGE ROVER"
656,"656","REVTECH"
657,"657","RLX"
658,"658","ROBUR"
659,"659","ROSCO"
660,"660","SAME"
661,"661","SANFENG"
663,"663","SAURON"
664,"664","SHANGHAI"
665,"665","SHINERAY"
666,"666","SINOTRUK HOWO"
667,"667","SKINGO"
668,"668","SKYMAX"
669,"669","SMC"
670,"670","STEYR DAIMLER PUCH"
671,"671","SUKIDA"
672,"672","SUM"
673,"673","SUNDIRO"
674,"674","TCM"
675,"675","TEREX"
676,"676","THUNDER CYCLE DESIGN"
677,"677","TONARO"
678,"678","TRIWIL"
679,"679","UNIMOG"
680,"680","UNIVERSAL"
681,"681","USA MOTORS"
682,"682","VALMET"
683,"683","VALTRA"
684,"684","VISAIL"
685,"685","VOGELE"
686,"686","WARZAWA"
687,"687","WESTERN STAR"
688,"688","WKT"
689,"689","XCMG"
690,"690","YALE"
691,"691","YAMASAKY"
692,"692","YIBEN"
693,"693","YONKANG XINGYUE"
694,"694","YUANDA"
695,"695","YUEJIN"
696,"696","YUMBO"
697,"697","ZEPHYR"
698,"698","ZETOR"
699,"699","ZHEJIANG HANGCHA"
700,"700","ZHENG LI"
701,"701","ZID"
702,"702","ZIGMA"
703,"703","ZIP STAR"
704,"704","ZODIAC"
705,"705","ZUNK"
708,"708","CARBONER"
709,"709","BUGGY"
711,"711","RHINO"
712,"712","BELL"
713,"713","FURUKAWA"
714,"714","ISEKI"
715,"715","KATO"
716,"716","KOBELCO"
717,"717","LEE BOY"
718,"718","LINK BELT"
719,"719","MARINI"
720,"720","MATBRO"
722,"722","PANZER"
724,"724","PINZ GAUER"
725,"725","PIQUERSA"
726,"726","TADANO"
727,"727","CCITTA REBEL"
728,"728","DELKRON"
729,"729","DESTA"
730,"730","JINBEI"
731,"731","JINGPIN"
732,"732","KAELBLE"
733,"733","L.R."
734,"734","LIMA"
735,"735","MOBILIFT"
736,"736","OSSA"
737,"737","PHW"
738,"738","STAVOSTROJ"
739,"739","TCUMSON"
740,"740","TENNAN"
741,"741","TOWMOTOR"
742,"742","VERKHOVINA"
743,"743","VOSJOB"
744,"744","HORNET"
745,"745","ZUNDAPP"
746,"746","CZ"
747,"747","DANUVIA"
748,"748","CEZET"
749,"749","GO KART"
750,"750","MASERATI"
751,"751","AC"
752,"752","AG"
753,"753","ALFARO"
754,"754","ALVIS"
755,"755","AMPHICAR"
756,"756","AMPLE"
757,"757","APOLLO"
758,"758","ARABELLA"
759,"759","ASPT"
760,"760","AUTOKRAFT"
761,"761","AYCO ZONGSHEN"
762,"762","BAIKANCAR"
763,"763","BAKER"
764,"764","BANTAM"
765,"765","BENELLI"
766,"766","BOSA BOSHIE NIKE"
767,"767","BRAND"
768,"768","BRISA"
769,"769","C.C.C."
770,"770","CAMC"
771,"771","CENTAURS"
772,"772","CHINA MOTORCYCLES"
773,"773","CHITUMA"
774,"774","CLAUSSON"
775,"775","COLT LANCER"
776,"776","CONSUL"
777,"777","CROSLEY"
778,"778","CRUISERN"
779,"779","DACC"
780,"780","DAF"
781,"781","DAIMLER BENZ"
782,"782","DASHA"
783,"783","DE LA HAYE"
784,"784","DEMAG"
785,"785","DIVICO"
786,"786","DTV"
787,"787","ECO CITI"
788,"788","EL SOL"
789,"789","ELEPHANT POWER"
790,"790","EM"
791,"791","EP"
792,"792","E-TON"
793,"793","EZGO"
794,"794","F.N"
795,"795","FANTIC"
796,"796","FARSPEED"
797,"797","FIBRAVAN"
798,"798","FLEXIBLE"
799,"799","FRAZER"
800,"800","FULDAMOBIL"
801,"801","GERLING"
802,"802","GOGOMOVIL"
803,"803","GRAHAN PAUGE"
804,"804","GRANE CARRIER"
805,"805","GREMLIN"
806,"806","GRUBER"
807,"807","HALLA"
808,"808","HAOJUE"
809,"809","HESTIA"
810,"810","HOSIN SOPORTER"
811,"811","HUAWIN"
812,"812","HUPMOBILE"
813,"813","HUSABERG"
814,"814","I.M.V"
815,"815","IKARUS"
816,"816","ISLO"
817,"817","JIN JIAN"
818,"818","JUMBO DE LLANTAS"
819,"819","JUNGHEINRICH"
820,"820","KANABIS"
821,"821","KARPETAN"
822,"822","KOMAR"
823,"823","KONTIO SISO"
824,"824","KROSON SOPORTES"
825,"825","L.A.I"
826,"826","LEE SCUSTÓN COACHES"
827,"827","LEY LAND"
828,"828","LIANMEI MOTOR"
829,"829","LIBA MOTOR"
830,"830","LINDE"
831,"831","LINGBEN"
832,"832","M.G.U"
833,"833","MARCHETTI"
834,"834","MARQUASS"
835,"835","MASTER CRAFT"
836,"836","MAXWELL"
837,"837","MAYFLOWER"
838,"838","MAZAKI"
839,"839","MG MIDGET"
840,"840","MNHCK"
841,"841","MOBYLESTTE"
842,"842","MONIKA"
843,"843","MOTOCARRIER"
844,"844","MUDAN"
845,"845","MUHCK"
846,"846","N.S.U"
847,"847","NEUTRAL"
848,"848","NEW HYSTER"
849,"849","NYK"
850,"850","ORANGE COUNTY CHOPPERS"
851,"851","ORION"
852,"852","PASSO"
853,"853","PEXMA"
854,"854","PLANETA"
855,"855","POWER WAGON"
856,"856","PREFECT"
857,"857","RABBIT"
858,"858","REVA"
859,"859","ROSENBAUER"
860,"860","SAAB"
861,"861","SANDI"
862,"862","SANGLIN"
863,"863","SAURER"
864,"864","SCAMMELL"
865,"865","SEAGRAVE"
866,"866","SERVAL"
867,"867","SHANGLI"
868,"868","SHANYANG"
869,"869","SHERPA"
870,"870","SHUANGHUAN"
871,"871","SHUANGSHI"
872,"872","SKYTEAM"
873,"873","SOLARI"
874,"874","SONIKA"
875,"875","SONZINI"
876,"876","SOYAT"
877,"877","SP@ZZIO"
878,"878","SRFHUAIGE"
879,"879","SST"
880,"880","STEINBOCK"
881,"881","STIRES VM"
882,"882","SUMO"
883,"883","SUNASA QINGQI"
884,"884","SUPERMOTO"
885,"885","TALBOT"
886,"886","TANTA"
887,"887","TATRA"
888,"888","TEMPO"
889,"889","TGA-200-G"
890,"890","TMD"
891,"891","TONGYU"
892,"892","TOYOPET"
893,"893","TULA"
894,"894","UFO"
895,"895","VALIANT"
896,"896","VALKYRIE"
897,"897","VANGUARD"
898,"898","VOGUE"
899,"899","VONROAD"
900,"900","WAGONNER"
901,"901","WAJAX"
902,"902","WINCHEMG"
903,"903","WLLHELMSHAVEN"
904,"904","WORD LA FRANCE"
905,"905","WORLDSTAR"
906,"906","WSK"
907,"907","XINGLING"
908,"908","XINLING"
909,"909","XINTIAN KINROAD"
910,"910","XSG ING QIJITUA"
911,"911","YLM"
912,"912","ZENA"
913,"913","ZHAN"
914,"914","ZHONGNENG"
915,"915","ZHONGYU"
916,"916","ZIU"
917,"917","ZQ MOTORS"
918,"918","ZUK"
919,"919","ZUK NYSA"
920,"920","ALL STATE"
921,"921","ALLARD"
922,"922","HONGXING NOBLE"
923,"923","CIXI KONCEO"
924,"924","HAOJIANG"
925,"925","PRATOO Y FORNE"
926,"926","REGAL RAPTOR"
927,"927","WEST WARRIOR"
928,"928","AEOLUS"
929,"929","AUTO BIANCHI"
930,"930","BAW ZHAN QI"
931,"931","FODEN"
932,"932","IFG"
933,"933","JINLING"
934,"934","LLOYD"
935,"935","LUAZ"
936,"936","PANDA CHUNZOHN"
937,"937","PAZ"
938,"938","ROCAR"
939,"939","ROMAN"
940,"940","SCOUTY"
941,"941","SKANIA VABIF"
942,"942","SSANGYANG"
943,"943","STAR"
944,"944","STUTZ"
945,"945","T.J.C."
946,"946","TANDEM"
947,"947","TONGBAO"
948,"948","TRADER"
949,"949","UNDERBONE"
950,"950","VEDETTE"
951,"951","VOSHUD"
952,"952","YITAKI"
953,"953","ZHONGHUA"
954,"954","STERLING"
955,"955","THOMAS"
956,"956","BOMAG"
957,"957","SANY"
