"id","code","name","municipality_id","department_id","postal_code"
15051,"15051000","ARCABUCO BOYACA","15051","15","154201"
15087,"15087000","BELEN BOYACA","15087","15","150640"
15090,"15090000","BERBEO BOYACA","15090","15","152610"
15092,"15092000","BETEITIVA BOYACA","15092","15","150610"
15097,"15097000","BOAVITA BOYACA","15097","15","151060"
15104,"15104000","BOYACA BOYACA","15104","15","153610"
15106,"15106000","BRICENO BOYACA","15106","15","154670"
15109,"15109000","BUENAVISTA BOYACA","15109","15","154840"
15114,"15114000","BUSBANZA BOYACA","15114","15","152080"
15131,"15131000","CALDAS BOYACA","15131","15","154660"
15135,"15135000","CAMPOHERMOSO BOYACA","15135","15","152640"
15162,"15162000","CERINZA BOYACA","15162","15","150620"
15172,"15172000","CHINAVITA BOYACA","15172","15","153280"
15176,"15176000","CHIQUINQUIRA BOYACA","15176","15","154640"
15180,"15180000","CHISCAS BOYACA","15180","15","151401"
15183,"15183000","CHITA BOYACA","15183","15","151601"
15185,"15185000","CHITARAQUE BOYACA","15185","15","154420"
15187,"15187000","CHIVATA BOYACA","15187","15","150240"
15189,"15189000","CIENEGA BOYACA","15189","15","153440"
15204,"15204000","COMBITA BOYACA","15204","15","150201"
15212,"15212000","COPER BOYACA","15212","15","154860"
15215,"15215000","CORRALES BOYACA","15215","15","152060"
15218,"15218000","COVARACHIA BOYACA","15218","15","151040"
15223,"15223000","CUBARA BOYACA","15223","15","151420"
15224,"15224000","CUCAITA BOYACA","15224","15","154060"
15226,"15226000","CUITIVA BOYACA","15226","15","152230"
15232,"15232000","CHIQUIZA BOYACA","15232","15","154027"
15236,"15236000","CHIVOR BOYACA","15236","15","153001"
15238,"15238000","DUITAMA BOYACA","15238","15","150461"
15244,"15244000","EL COCUY BOYACA","15244","15","151280"
15248,"15248000","EL ESPINO BOYACA","15248","15","151240"
15272,"15272000","FIRAVITOBA BOYACA","15272","15","152250"
15276,"15276000","FLORESTA BOYACA","15276","15","150601"
15293,"15293000","GACHANTIVA BOYACA","15293","15","154220"
15296,"15296000","GAMEZA BOYACA","15296","15","152020"
15299,"15299000","GARAGOA BOYACA","15299","15","152860"
15317,"15317000","GUACAMAYAS BOYACA","15317","15","151220"
15322,"15322000","GUATEQUE BOYACA","15322","15","153050"
15325,"15325000","GUAYATA BOYACA","15325","15","153040"
15332,"15332000","GUICAN BOYACA","15332","15","153610"
15362,"15362000","IZA BOYACA","15362","15","152240"
15367,"15367000","JENESANO BOYACA","15367","15","153601"
15368,"15368000","JERICO BOYACA","15368","15","150840"
15377,"15377000","LABRANZAGRANDE BOYACA","15377","15","151840"
15380,"15380000","LA CAPILLA BOYACA","15380","15","153220"
15401,"15401000","LA VICTORIA BOYACA","15401","15","155001"
15403,"15403000","LA UVITA BOYACA","15403","15","150860"
15407,"15407000","VILLA DE LEYVA BOYACA","15407","15","154001"
15425,"15425000","MACANAL BOYACA","15425","15","152840"
15442,"15442000","MARIPI BOYACA","15442","15","154820"
15455,"15455000","MIRAFLORES BOYACA","15455","15","152660"
15464,"15464000","MONGUA BOYACA","15464","15","152001"
15466,"15466000","MONGUI BOYACA","15466","15","152201"
15469,"15469000","MONIQUIRA BOYACA","15469","15","154260"
15476,"15476000","MOTAVITA BOYACA","15476","15","154080"
15480,"15480000","MUZO BOYACA","15480","15","154880"
15491,"15491000","NOBSA BOYACA","15491","15","152280"
15494,"15494000","NUEVO COLON BOYACA","15494","15","153620"
15500,"15500000","OICATA BOYACA","15500","15","150220"
15507,"15507000","OTANCHE BOYACA","15507","15","155060"
15511,"15511000","PACHAVITA BOYACA","15511","15","153210"
15514,"15514000","PAEZ BOYACA","15514","15","152620"
15516,"15516000","PAIPA BOYACA","15516","15","150440"
15518,"15518000","PAJARITO BOYACA","15518","15","152401"
15522,"15522000","PANQUEBA BOYACA","15522","15","151260"
15531,"15531000","PAUNA BOYACA","15531","15","154801"
15533,"15533000","PAYA BOYACA","15533","15","151820"
15537,"15537000","PAZ DE RIO BOYACA","15537","15","150680"
15542,"15542000","PESCA BOYACA","15542","15","152460"
15550,"15550000","PISBA BOYACA","15550","15","151801"
15572,"15572000","PUERTO BOYACA BOYACA","15572","15","155201"
15580,"15580000","QUIPAMA BOYACA","15580","15","155020"
15599,"15599000","RAMIRIQUI BOYACA","15599","15","153401"
15600,"15600000","RAQUIRA BOYACA","15600","15","153801"
15621,"15621000","RONDON BOYACA","15621","15","153420"
15632,"15632000","SABOYA BOYACA","15632","15","154601"
15638,"15638000","SACHICA BOYACA","15638","15","153880"
15646,"15646000","SAMACA BOYACA","15646","15","153660"
15660,"15660000","SAN EDUARDO BOYACA","15660","15","152601"
15664,"15664000","SAN JOSE DE PARE BOYACA","15664","15","154460"
15667,"15667000","SAN LUIS DE GACENO BOYACA","15667","15","152801"
15673,"15673000","SAN MATEO BOYACA","15673","15","151201"
15676,"15676000","SAN MIGUEL DE SEMA BOYACA","15676","15","153820"
15681,"15681000","SAN PABLO DE BORBUR BOYACA","15681","15","155040"
15686,"15686000","SANTANA BOYACA","15686","15","154440"
15690,"15690000","SANTA MARIA BOYACA","15690","15","152820"
15693,"15693000","SANTA ROSA DE VITERBO BOYACA","15693","15","150480"
15696,"15696000","SANTA SOFIA BOYACA","15696","15","154240"
15720,"15720000","SATIVANORTE BOYACA","15720","15","150820"
15723,"15723000","SATIVASUR BOYACA","15723","15","150801"
15740,"15740000","SIACHOQUE BOYACA","15740","15","153460"
15753,"15753000","SOATA BOYACA","15753","15","151001"
15755,"15755000","SOCOTA BOYACA","15755","15","151620"
15757,"15757000","SOCHA BOYACA","15757","15","151640"
15759,"15759000","SOGAMOSO BOYACA","15759","15","152210"
15761,"15761000","SOMONDOCO BOYACA","15761","15","153030"
15762,"15762000","SORA BOYACA","15762","15","154040"
15763,"15763000","SOTAQUIRA BOYACA","15763","15","150420"
15764,"15764000","SORACA BOYACA","15764","15","153480"
15774,"15774000","SUSACON BOYACA","15774","15","150880"
15776,"15776000","SUTAMARCHAN BOYACA","15776","15","153860"
15778,"15778000","SUTATENZA BOYACA","15778","15","153060"
15790,"15790000","TASCO BOYACA","15790","15","151660"
15798,"15798000","TENZA BOYACA","15798","15","153201"
15804,"15804000","TIBANA BOYACA","15804","15","153260"
15806,"15806000","TIBASOSA BOYACA","15806","15","152260"
15808,"15808000","TINJACA BOYACA","15808","15","153840"
15810,"15810000","TIPACOQUE BOYACA","15810","15","151020"
15814,"15814000","TOCA BOYACA","15814","15","150260"
15816,"15816000","TOGUI BOYACA","15816","15","153649"
15820,"15820000","TOPAGA BOYACA","15820","15","152040"
15822,"15822000","TOTA BOYACA","15822","15","152440"
15832,"15832000","TUNUNGUA BOYACA","15832","15","154680"
15835,"15835000","TURMEQUE BOYACA","15835","15","153630"
15837,"15837000","TUTA BOYACA","15837","15","150401"
15839,"15839000","TUTAZA BOYACA","15839","15","150667"
15842,"15842000","UMBITA BOYACA","15842","15","153240"
15861,"15861000","VENTAQUEMADA BOYACA","15861","15","153640"
15879,"15879000","VIRACACHA BOYACA","15879","15","153450"
15897,"15897000","ZETAQUIRA BOYACA","15897","15","152680"
17001,"17001000","MANIZALES CALDAS","17001","17","170004"
17013,"17013000","AGUADAS CALDAS","17013","17","172020"
17042,"17042000","ANSERMA CALDAS","17042","17","177080"
17050,"17050000","ARANZAZU CALDAS","17050","17","171040"
17088,"17088000","BELALCAZAR CALDAS","17088","17","177001"
17174,"17174000","CHINCHINA CALDAS","17174","17","176020"
17272,"17272000","FILADELFIA CALDAS","17272","17","171020"
17380,"17380000","LA DORADA CALDAS","17380","17","175031"
17388,"17388000","LA MERCED CALDAS","17388","17","172060"
17433,"17433000","MANZANARES CALDAS","17433","17","173020"
17442,"17442000","MARMATO CALDAS","17442","17","178001"
17444,"17444000","MARQUETALIA CALDAS","17444","17","173040"
17446,"17446000","MARULANDA CALDAS","17446","17","173001"
17486,"17486000","NEIRA CALDAS","17486","17","171001"
17495,"17495000","NORCASIA CALDAS","17495","17","175001"
17513,"17513000","PACORA CALDAS","17513","17","172040"
17524,"17524000","PALESTINA CALDAS","17524","17","176040"
17541,"17541000","PENSILVANIA CALDAS","17541","17","173060"
17614,"17614000","RIOSUCIO CALDAS","17614","17","178040"
17616,"17616000","RISARALDA CALDAS","17616","17","177060"
17653,"17653000","SALAMINA CALDAS","17653","17","172001"
17662,"17662000","SAMANA CALDAS","17662","17","174001"
17665,"17665000","SAN JOSE CALDAS","17665","17","177040"
17777,"17777000","SUPIA CALDAS","17777","17","178020"
17867,"17867000","VICTORIA CALDAS","17867","17","174030"
17873,"17873000","VILLAMARIA CALDAS","17873","17","176001"
17877,"17877000","VITERBO CALDAS","17877","17","177020"
18001,"18001000","FLORENCIA CAQUETA","18001","18","180002"
18029,"18029000","ALBANIA CAQUETA","18029","18","186030"
18094,"18094000","BELEN DE LOS ANDAQUIES CAQUETA","18094","18","186010"
18150,"18150000","CARTAGENA DEL CHAIRA CAQUETA","18150","18","183010"
18205,"18205000","CURILLO CAQUETA","18205","18","186050"
18247,"18247000","EL DONCELLO CAQUETA","18247","18","181010"
18256,"18256000","EL PAUJIL CAQUETA","18256","18","181030"
18410,"18410000","LA MONTANITA CAQUETA","18410","18","181050"
18460,"18460000","MILAN CAQUETA","18460","18","185030"
18479,"18479000","MORELIA CAQUETA","18479","18","185010"
18592,"18592000","PUERTO RICO CAQUETA","18592","18","182050"
18610,"18610000","SAN JOSE DE LA FRAGUA CAQUETA","18610","18","186070"
18753,"18753000","SAN VICENTE DEL CAGUAN CAQUETA","18753","18","182010"
18756,"18756000","SOLANO CAQUETA","18756","18","184010"
18785,"18785000","SOLITA CAQUETA","18785","18","185070"
18860,"18860000","VALPARAISO CAQUETA","18860","18","185050"
19001,"19001000","POPAYAN CAUCA","19001","19","190003"
19022,"19022000","ALMAGUER CAUCA","19022","19","194080"
19050,"19050000","ARGELIA CAUCA","19050","19","195567"
19075,"19075000","BALBOA CAUCA","19075","19","195530"
19100,"19100000","BOLIVAR CAUCA","19100","19","195001"
19110,"19110000","BUENOS AIRES CAUCA","19110","19","191008"
19130,"19130000","CAJIBIO CAUCA","19130","19","190501"
19137,"19137000","CALDONO CAUCA","19137","19","192040"
19142,"19142000","CALOTO CAUCA","19142","19","191070"
19212,"19212000","CORINTO CAUCA","19212","19","191560"
19256,"19256000","EL TAMBO CAUCA","19256","19","193570"
19290,"19290000","FLORENCIA CAUCA","19290","19","195040"
19300,"19300000","GUACHENE CAUCA","19300","19","191087"
19318,"19318000","GUAPI CAUCA","19318","19","196001"
19355,"19355000","INZA CAUCA","19355","19","192531"
19364,"19364000","JAMBALO CAUCA","19364","19","192020"
19392,"19392000","LA SIERRA CAUCA","19392","19","194001"
19397,"19397000","LA VEGA CAUCA","19397","19","194020"
19418,"19418000","LOPEZ CAUCA","19418","19","196060"
19450,"19450000","MERCADERES CAUCA","19450","19","195060"
19455,"19455000","MIRANDA CAUCA","19455","19","191520"
19473,"19473000","MORALES CAUCA","19473","19","190550"
19513,"19513000","PADILLA CAUCA","19513","19","191540"
19517,"19517000","PAEZ CAUCA","19517","19","192509"
19532,"19532000","PATIA CAUCA","19532","19","195501"
19533,"19533000","PIAMONTE CAUCA","19533","19","194550"
19548,"19548000","PIENDAMO CAUCA","19548","19","190530"
19573,"19573000","PUERTO TEJADA CAUCA","19573","19","191501"
19585,"19585000","PURACE CAUCA","19585","19","193008"
19622,"19622000","ROSAS CAUCA","19622","19","193550"
19693,"19693000","SAN SEBASTIAN CAUCA","19693","19","194501"
19698,"19698000","SANTANDER DE QUILICHAO CAUCA","19698","19","191030"
19701,"19701000","SANTA ROSA CAUCA","19701","19","194520"
19743,"19743000","SILVIA CAUCA","19743","19","192070"
19760,"19760000","SOTARA CAUCA","19760","19","193501"
19780,"19780000","SUAREZ CAUCA","19780","19","190580"
19785,"19785000","SUCRE CAUCA","19785","19","194060"
19807,"19807000","TIMBIO CAUCA","19807","19","193520"
19809,"19809000","TIMBIQUI CAUCA","19809","19","196030"
19821,"19821000","TORIBIO CAUCA","19821","19","192001"
19824,"19824000","TOTORO CAUCA","19824","19","192570"
19845,"19845000","VILLA RICA CAUCA","19845","19","191060"
20001,"20001000","VALLEDUPAR CESAR","20001","20","200004"
20011,"20011000","AGUACHICA CESAR","20011","20","205010"
20013,"20013000","AGUSTIN CODAZZI CESAR","20013","20","202050"
20032,"20032000","ASTREA CESAR","20032","20","201040"
20045,"20045000","BECERRIL CESAR","20045","20","203001"
20060,"20060000","BOSCONIA CESAR","20060","20","201020"
20175,"20175000","CHIMICHAGUA CESAR","20175","20","201050"
20178,"20178000","CHIRIGUANA CESAR","20178","20","203040"
20228,"20228000","CURUMANI CESAR","20228","20","203060"
20238,"20238000","EL COPEY CESAR","20238","20","201010"
20250,"20250000","EL PASO CESAR","20250","20","201038"
20295,"20295000","GAMARRA CESAR","20295","20","205001"
20310,"20310000","GONZALEZ CESAR","20310","20","205030"
20383,"20383000","LA GLORIA CESAR","20383","20","204060"
20400,"20400000","LA JAGUA DE IBIRICO CESAR","20400","20","203020"
20443,"20443000","MANAURE CESAR","20443","20","852019"
20517,"20517000","PAILITAS CESAR","20517","20","204001"
20550,"20550000","PELAYA CESAR","20550","20","204040"
20570,"20570000","PUEBLO BELLO CESAR","20570","20","201001"
20614,"20614000","RIO DE ORO CESAR","20614","20","205040"
20621,"20621000","LA PAZ CESAR","20621","20","202010"
20710,"20710000","SAN ALBERTO CESAR","20710","20","205070"
20750,"20750000","SAN DIEGO CESAR","20750","20","202030"
20770,"20770000","SAN MARTIN CESAR","20770","20","205050"
20787,"20787000","TAMALAMEQUE CESAR","20787","20","204020"
23001,"23001000","MONTERIA CORDOBA","23001","23","230002"
23068,"23068000","AYAPEL CORDOBA","23068","23","233530"
23079,"23079000","BUENAVISTA CORDOBA","23079","23","233020"
23090,"23090000","CANALETE CORDOBA","23090","23","235040"
23162,"23162000","CERETE CORDOBA","23162","23","230550"
23168,"23168000","CHIMA CORDOBA","23168","23","232010"
23182,"23182000","CHINU CORDOBA","23182","23","232050"
23189,"23189000","CIENAGA DE ORO CORDOBA","23189","23","232520"
23300,"23300000","COTORRA CORDOBA","23300","23","230501"
23350,"23350000","LA APARTADA CORDOBA","23350","23","233501"
23417,"23417000","LORICA CORDOBA","23417","23","231020"
23419,"23419000","LOS CORDOBAS CORDOBA","23419","23","235020"
23464,"23464000","MOMIL CORDOBA","23464","23","232001"
23466,"23466000","MONTELIBANO CORDOBA","23466","23","234001"
23500,"23500000","MONITOS CORDOBA","23500","23","231001"
23555,"23555000","PLANETA RICA CORDOBA","23555","23","233040"
23570,"23570000","PUEBLO NUEVO CORDOBA","23570","23","233001"
23574,"23574000","PUERTO ESCONDIDO CORDOBA","23574","23","235001"
23580,"23580000","PUERTO LIBERTADOR CORDOBA","23580","23","234030"
23586,"23586000","PURISIMA CORDOBA","23586","23","524001"
23660,"23660000","SAHAGUN CORDOBA","23660","23","232540"
23670,"23670000","SAN ANDRES DE SOTAVENTO CORDOBA","23670","23","232017"
23672,"23672000","SAN ANTERO CORDOBA","23672","23","231520"
23675,"23675000","SAN BERNARDO DEL VIENTO CORDOBA","23675","23","231501"
23678,"23678000","SAN CARLOS CORDOBA","23678","23","232501"
23682,"23682000","SAN JOSE DE URE CORDOBA","23682","23","234010"
23686,"23686000","SAN PELAYO CORDOBA","23686","23","230520"
23807,"23807000","TIERRALTA CORDOBA","23807","23","234501"
23815,"23815000","TUCHÍN TUCHÍN CORDOBA","23815","23","232020"
23855,"23855000","VALENCIA CORDOBA","23855","23","234530"
25001,"25001000","AGUA DE DIOS CUNDINAMARCA","25001","25","252850"
25019,"25019000","ALBAN CUNDINAMARCA","25019","25","253201"
25035,"25035000","ANAPOIMA CUNDINAMARCA","25035","25","252640"
25040,"25040000","ANOLAIMA CUNDINAMARCA","25040","25","253040"
25053,"25053000","ARBELAEZ CUNDINAMARCA","25053","25","252001"
25086,"25086000","BELTRAN CUNDINAMARCA","25086","25","253260"
25095,"25095000","BITUIMA CUNDINAMARCA","25095","25","253220"
25099,"25099000","BOJACA CUNDINAMARCA","25099","25","253001"
25120,"25120000","CABRERA CUNDINAMARCA","25120","25","252040"
25123,"25123000","CACHIPAY CUNDINAMARCA","25123","25","253020"
25126,"25126000","CAJICA CUNDINAMARCA","25126","25","250240"
25148,"25148000","CAPARRAPI CUNDINAMARCA","25148","25","253460"
25151,"25151000","CAQUEZA CUNDINAMARCA","25151","25","251820"
25154,"25154000","CARMEN DE CARUPA CUNDINAMARCA","25154","25","250420"
25168,"25168000","CHAGUANI CUNDINAMARCA","25168","25","253240"
25175,"25175000","CHIA CUNDINAMARCA","25175","25","250001"
25178,"25178000","CHIPAQUE CUNDINAMARCA","25178","25","251801"
25181,"25181000","CHOACHI CUNDINAMARCA","25181","25","251620"
25183,"25183000","CHOCONTA CUNDINAMARCA","25183","25","250801"
25200,"25200000","COGUA CUNDINAMARCA","25200","25","250401"
25214,"25214000","COTA CUNDINAMARCA","25214","25","250010"
25224,"25224000","CUCUNUBA CUNDINAMARCA","25224","25","250450"
25245,"25245000","EL COLEGIO CUNDINAMARCA","25245","25","252630"
25258,"25258000","EL PENON CUNDINAMARCA","25258","25","254020"
25260,"25260000","EL ROSAL CUNDINAMARCA","25260","25","250210"
25269,"25269000","FACATATIVA CUNDINAMARCA","25269","25","253051"
25279,"25279000","FOMEQUE CUNDINAMARCA","25279","25","251640"
25281,"25281000","FOSCA CUNDINAMARCA","25281","25","251830"
25286,"25286000","FUNZA CUNDINAMARCA","25286","25","250020"
25288,"25288000","FUQUENE CUNDINAMARCA","25288","25","250620"
25290,"25290000","FUSAGASUGA CUNDINAMARCA","25290","25","252212"
25293,"25293000","GACHALA CUNDINAMARCA","25293","25","251250"
25295,"25295000","GACHANCIPA CUNDINAMARCA","25295","25","251020"
25297,"25297000","GACHETA CUNDINAMARCA","25297","25","251230"
25299,"25299000","GAMA CUNDINAMARCA","25299","25","251240"
25307,"25307000","GIRARDOT CUNDINAMARCA","25307","25","252432"
25312,"25312000","GRANADA CUNDINAMARCA","25312","25","252250"
25317,"25317000","GUACHETA CUNDINAMARCA","25317","25","250610"
25320,"25320000","GUADUAS CUNDINAMARCA","25320","25","253440"
25322,"25322000","GUASCA CUNDINAMARCA","25322","25","251210"
25324,"25324000","GUATAQUI CUNDINAMARCA","25324","25","252820"
25326,"25326000","GUATAVITA CUNDINAMARCA","25326","25","251060"
25328,"25328000","GUAYABAL DE SIQUIMA CUNDINAMARCA","25328","25","253210"
25335,"25335000","GUAYABETAL CUNDINAMARCA","25335","25","251850"
25339,"25339000","GUTIERREZ CUNDINAMARCA","25339","25","251860"
25368,"25368000","JERUSALEN CUNDINAMARCA","25368","25","252810"
25372,"25372000","JUNIN CUNDINAMARCA","25372","25","251220"
25377,"25377000","LA CALERA CUNDINAMARCA","25377","25","251201"
25386,"25386000","LA MESA CUNDINAMARCA","25386","25","252601"
25394,"25394000","LA PALMA CUNDINAMARCA","25394","25","253801"
25398,"25398000","LA PENA CUNDINAMARCA","25398","25","253640"
25402,"25402000","LA VEGA CUNDINAMARCA","25402","25","253610"
25407,"25407000","LENGUAZAQUE CUNDINAMARCA","25407","25","250601"
25426,"25426000","MACHETA CUNDINAMARCA","25426","25","250840"
25430,"25430000","MADRID CUNDINAMARCA","25430","25","250030"
25436,"25436000","MANTA CUNDINAMARCA","25436","25","250830"
25438,"25438000","MEDINA CUNDINAMARCA","25438","25","251420"
25473,"25473000","MOSQUERA CUNDINAMARCA","25473","25","250040"
25483,"25483000","NARINO CUNDINAMARCA","25483","25","252830"
25486,"25486000","NEMOCON CUNDINAMARCA","25486","25","251030"
25488,"25488000","NILO CUNDINAMARCA","25488","25","252401"
25489,"25489000","NIMAIMA CUNDINAMARCA","25489","25","253630"
25491,"25491000","NOCAIMA CUNDINAMARCA","25491","25","253620"
25506,"25506000","VENECIA CUNDINAMARCA","25506","25","252030"
25513,"25513000","PACHO CUNDINAMARCA","25513","25","254001"
25518,"25518000","PAIME CUNDINAMARCA","25518","25","254040"
25524,"25524000","PANDI CUNDINAMARCA","25524","25","252010"
25530,"25530000","PARATEBUENO CUNDINAMARCA","25530","25","251401"
25535,"25535000","PASCA CUNDINAMARCA","25535","25","252201"
25572,"25572000","PUERTO SALGAR CUNDINAMARCA","25572","25","253480"
25580,"25580000","PULI CUNDINAMARCA","25580","25","252801"
25592,"25592000","QUEBRADANEGRA CUNDINAMARCA","25592","25","253420"
25594,"25594000","QUETAME CUNDINAMARCA","25594","25","251840"
25596,"25596000","QUIPILE CUNDINAMARCA","25596","25","253030"
25599,"25599000","APULO CUNDINAMARCA","25599","25","252650"
25612,"25612000","RICAURTE CUNDINAMARCA","25612","25","252410"
25645,"25645000","SAN ANTONIO DEL TEQUEND CUNDINAMARCA","25645","25","252620"
25649,"25649000","SAN BERNARDO CUNDINAMARCA","25649","25","252020"
25653,"25653000","SAN CAYETANO CUNDINAMARCA","25653","25","254050"
25658,"25658000","SAN FRANCISCO CUNDINAMARCA","25658","25","253601"
25662,"25662000","SAN JUAN DE RIO SECO CUNDINAMARCA","25662","25","253250"
25718,"25718000","SASAIMA CUNDINAMARCA","25718","25","253401"
25736,"25736000","SESQUILE CUNDINAMARCA","25736","25","251050"
25740,"25740000","SIBATE CUNDINAMARCA","25740","25","250070"
25743,"25743000","SILVANIA CUNDINAMARCA","25743","25","252240"
25745,"25745000","SIMIJACA CUNDINAMARCA","25745","25","250640"
25754,"25754000","SOACHA CUNDINAMARCA","25754","25","250053"
25758,"25758000","SOPO CUNDINAMARCA","25758","25","251001"
25769,"25769000","SUBACHOQUE CUNDINAMARCA","25769","25","250220"
25772,"25772000","SUESCA CUNDINAMARCA","25772","25","251040"
25777,"25777000","SUPATA CUNDINAMARCA","25777","25","253660"
25779,"25779000","SUSA CUNDINAMARCA","25779","25","250630"
25781,"25781000","SUTATAUSA CUNDINAMARCA","25781","25","250440"
25785,"25785000","TABIO CUNDINAMARCA","25785","25","250230"
25793,"25793000","TAUSA CUNDINAMARCA","25793","25","250410"
25797,"25797000","TENA CUNDINAMARCA","25797","25","252610"
25799,"25799000","TENJO CUNDINAMARCA","25799","25","250201"
25805,"25805000","TIBACUY CUNDINAMARCA","25805","25","252230"
25807,"25807000","TIBIRITA CUNDINAMARCA","25807","25","250820"
25815,"25815000","TOCAIMA CUNDINAMARCA","25815","25","252840"
25817,"25817000","TOCANCIPA CUNDINAMARCA","25817","25","251010"
25823,"25823000","TOPAIPI CUNDINAMARCA","25823","25","253820"
25839,"25839000","UBALA CUNDINAMARCA","25839","25","251260"
25841,"25841000","UBAQUE CUNDINAMARCA","25841","25","251601"
25843,"25843000","VILLA DE SAN DIEGO DE UBATE CUNDINAMARCA","25843","25","250430"
25845,"25845000","UNE CUNDINAMARCA","25845","25","251810"
25851,"25851000","UTICA CUNDINAMARCA","25851","25","253430"
25862,"25862000","VERGARA CUNDINAMARCA","25862","25","253650"
25867,"25867000","VIANI CUNDINAMARCA","25867","25","253230"
25871,"25871000","VILLAGOMEZ CUNDINAMARCA","25871","25","254030"
25873,"25873000","VILLAPINZON CUNDINAMARCA","25873","25","250810"
25875,"25875000","VILLETA CUNDINAMARCA","25875","25","253410"
25878,"25878000","VIOTA CUNDINAMARCA","25878","25","252660"
25885,"25885000","YACOPI CUNDINAMARCA","25885","25","253840"
25898,"25898000","ZIPACON CUNDINAMARCA","25898","25","253010"
25899,"25899000","ZIPAQUIRA CUNDINAMARCA","25899","25","250252"
27001,"27001000","QUIBDO CHOCO","27001","27","270009"
27006,"27006000","ACANDI CHOCO","27006","27","278010"
27025,"27025000","ALTO BAUDO CHOCO","27025","27","276070"
27050,"27050000","ATRATO CHOCO","27050","27","272017"
27073,"27073000","BAGADO CHOCO","27073","27","271050"
27075,"27075000","BAHIA SOLANO CHOCO","27075","27","276030"
27077,"27077000","BAJO BAUDO CHOCO","27077","27","275030"
27099,"27099000","BOJAYA CHOCO","27099","27","277050"
27135,"27135000","EL CANTON DEL SAN PABLO CHOCO","27135","27","272040"
27150,"27150000","CARMEN DEL DARIEN CHOCO","27150","27","277030"
27160,"27160000","CERTEGUI CHOCO","27160","27","272020"
27205,"27205000","CONDOTO CHOCO","27205","27","273030"
27245,"27245000","EL CARMEN DE ATRATO CHOCO","27245","27","271010"
27250,"27250000","EL LITORAL DEL SAN JUAN CHOCO","27250","27","275050"
27361,"27361000","ISTMINA CHOCO","27361","27","274010"
27372,"27372000","JURADO CHOCO","27372","27","276010"
27413,"27413000","LLORO CHOCO","27413","27","271030"
27425,"27425000","MEDIO ATRATO CHOCO","27425","27","270070"
27430,"27430000","MEDIO BAUDO CHOCO","27430","27","275010"
27450,"27450000","MEDIO SAN JUAN CHOCO","27450","27","274037"
27491,"27491000","NOVITA CHOCO","27491","27","273050"
27495,"27495000","NUQUI CHOCO","27495","27","276050"
27580,"27580000","RIO IRO CHOCO","27580","27","273010"
27600,"27600000","RIO QUITO CHOCO","27600","27","272057"
27615,"27615000","RIOSUCIO CHOCO","27615","27","278050"
27660,"27660000","SAN JOSE DEL PALMAR CHOCO","27660","27","273070"
27745,"27745000","SIPI CHOCO","27745","27","274050"
27787,"27787000","TADO CHOCO","27787","27","271070"
27800,"27800000","UNGUIA CHOCO","27800","27","278030"
27810,"27810000","UNION PANAMERICANA CHOCO","27810","27","272037"
41001,"41001000","NEIVA HUILA","41001","41","410005"
41006,"41006000","ACEVEDO HUILA","41006","41","417070"
41013,"41013000","AGRADO HUILA","41013","41","414040"
41016,"41016000","AIPE HUILA","41016","41","411001"
41020,"41020000","ALGECIRAS HUILA","41020","41","413040"
41026,"41026000","ALTAMIRA HUILA","41026","41","416020"
41078,"41078000","BARAYA HUILA","41078","41","411060"
41132,"41132000","CAMPOALEGRE HUILA","41132","41","413020"
41206,"41206000","COLOMBIA HUILA","41206","41","411080"
41244,"41244000","ELIAS HUILA","41244","41","417001"
41298,"41298000","GARZON HUILA","41298","41","414020"
41306,"41306000","GIGANTE HUILA","41306","41","414001"
41319,"41319000","GUADALUPE HUILA","41319","41","416048"
41349,"41349000","HOBO HUILA","41349","41","413060"
41357,"41357000","IQUIRA HUILA","41357","41","412060"
41359,"41359000","ISNOS HUILA","41359","41","418040"
41378,"41378000","LA ARGENTINA HUILA","41378","41","415080"
41396,"41396000","LA PLATA HUILA","41396","41","415060"
41483,"41483000","NATAGA HUILA","41483","41","415020"
41503,"41503000","OPORAPA HUILA","41503","41","418001"
41518,"41518000","PAICOL HUILA","41518","41","415040"
41524,"41524000","PALERMO HUILA","41524","41","412001"
41530,"41530000","PALESTINA HUILA","41530","41","417060"
41548,"41548000","PITAL HUILA","41548","41","414060"
41551,"41551000","PITALITO HUILA","41551","41","417030"
41615,"41615000","RIVERA HUILA","41615","41","413001"
41660,"41660000","SALADOBLANCO HUILA","41660","41","418020"
41668,"41668000","SAN AGUSTIN HUILA","41668","41","418060"
41676,"41676000","SANTA MARIA HUILA","41676","41","412020"
41770,"41770000","SUAZA HUILA","41770","41","416080"
41791,"41791000","TARQUI HUILA","41791","41","416001"
41797,"41797000","TESALIA HUILA","41797","41","415001"
41799,"41799000","TELLO HUILA","41799","41","411040"
41801,"41801000","TERUEL HUILA","41801","41","412040"
41807,"41807000","TIMANA HUILA","41807","41","417010"
41872,"41872000","VILLAVIEJA HUILA","41872","41","411020"
41885,"41885000","YAGUARA HUILA","41885","41","412080"
44001,"44001000","RIOHACHA LA GUAJIRA","44001","44","440002"
44035,"44035000","ALBANIA LA GUAJIRA","44035","44","443001"
44078,"44078000","BARRANCAS LA GUAJIRA","44078","44","443040"
44090,"44090000","DIBULLA LA GUAJIRA","44090","44","446001"
44098,"44098000","DISTRACCION LA GUAJIRA","44098","44","444001"
