"id","code","name"
"1","1","Sin Semiremolque"
"61","61","Semiremolque de 1 Eje"
"62","62","Semiremolque de 2 Ejes"
"63","63","Semiremolque de 3 Ejes"
"64","64","Semiremolque de más de 4 ejes"
"71","71","Remolque de 2 ejes"
"72","72","Remolque de 3 ejes"
"73","73","Remolque de 4 ejes"
"81","81","Remolque Balanceado de 1 eje"
"82","82","Remolque Balanceado de 2 ejes"
"83","83","Remolque Balanceado de 3 ejes"
